194,187,-26.83002
195,50,-3.41
196,38,-2.8
197,38,-2.31
198,60,-7.430004
199,84,-9.63001
200,101,-13.23001
201,127,-17.41002
202,112,-17.75001
203,31,-1.75
204,30,-0.7599998
205,41,-1.85
206,31,-1.75
207,16,-0.1299999
208,37,-3.77
209,20,-0.6599998
210,41,-5.770001
211,36,-2.78
212,25,-1.69
213,60,-8.410007
214,40,-3.31
215,35,-3.75
216,35,-2.77
217,89,-10.17001
218,22,-0.1899999
219,91,-11.17001
220,22,-0.1899998
221,54,-4.920004
222,16,0.36
223,46,-3.370001
224,44,-2.37
225,18,-0.1499999
226,58,-3.980001
227,31,-3.22
228,33,-2.26
229,29,-1.73
230,20,-0.1699998
231,64,-6.000004
232,22,-0.1899998
233,39,-2.32
234,61,-6.460004
235,30,-2.72
236,56,-6.900005
237,18,-1.13
238,55,-3.950002
239,31,-1.26
240,18,-1.13
241,21,-1.16
242,23,-0.1999998
243,31,-1.75
244,148,-17.13002
245,12,-0.5799999
246,19,-1.14
247,44,-1.88
248,38,-4.270002
249,23,-0.6899998
250,30,-2.23
251,25,-0.7099998
252,19,-0.6499999
253,19,-0.6499999
254,49,-4.380002
255,20,-0.6599998
256,54,-4.430004
257,28,-3.19
258,44,-3.350001
259,39,-2.32
260,43,-4.320001
261,18,-2.11
262,24,-1.68
263,42,-2.84
264,20,-0.1699998
265,25,-1.2
266,25,-0.2199998
267,21,-0.1799998
268,68,-5.060003
269,58,-4.470003
270,12,-0.5799999
271,23,0.2900001
272,34,-1.29
273,47,-4.850002
274,37,-2.3
275,51,-3.910003
276,52,-3.43
277,48,-4.860004
278,24,-0.2099998
279,40,-2.82
280,42,-4.800002
281,13,-0.5899999
282,55,-5.420002
283,32,-2.74
284,21,-0.6699998
285,20,-1.64
286,19,-1.14
287,64,-7.960006
288,31,-1.75
289,48,-3.39
290,18,-1.13
291,18,-0.1499999
292,63,-7.950007
293,29,-0.7499998
294,31,-1.26
295,54,-3.940001
296,24,-2.66
297,13,0.39
298,11,-0.07999992
299,19,-0.1599998
300,20,-0.6599998
301,23,-1.18
302,33,-1.77
303,42,-3.820001
304,45,-3.85
305,10,-0.06999993
306,36,-2.29
307,58,-3.490001
308,28,-1.72
309,31,-3.22
310,33,-1.77
311,66,-5.040007
312,24,-4.130001
313,23,-0.1999998
314,38,-1.82
315,39,-1.83
316,40,-3.800002
317,37,-1.81
318,26,-0.7199998
319,14,-0.1099999
320,19,-1.63
321,19,-2.61
322,28,-0.2499998
323,23,-1.18
324,26,-1.7
325,19,0.3300002
326,17,-0.6299999
327,33,-3.240001
328,16,-0.6199999
329,25,-1.69
330,19,-0.6499999
331,25,-1.69
332,23,-0.6899999
333,21,-0.6699998
334,15,-1.1
335,18,-0.1499999
336,19,0.3300001
337,16,0.3600001
338,18,-0.6399999
339,30,-1.74
340,22,-2.15
341,27,-1.71
342,14,0.3800001
343,24,-1.68
344,32,-0.7799997
345,23,-0.1999998
346,10,0.4200001
347,22,-1.17
348,18,-1.13
349,94,-8.75001
350,16,-0.1299999
351,12,0.4
352,15,0.3700001
353,19,-0.6499999
354,20,-0.6599998
355,32,-1.76
356,24,-2.17
357,31,-2.24
358,24,0.28
359,15,-0.6099999
360,16,-0.1299999
361,13,-0.0999999
362,23,-0.6899998
363,11,0.41
364,16,-0.1299999
365,26,-1.21
366,17,-0.1399999
367,49,-3.890003
368,18,-0.1499999
369,34,-2.76
370,27,-4.160002
371,19,-0.1599998
372,13,0.39
373,16,-0.1299999
374,25,-0.7099998
375,15,0.3700001
376,39,-4.770002
377,14,-0.1099999
378,27,-1.71
379,11,-0.07999992
380,15,0.86
381,29,-1.24
382,21,-1.16
383,22,-1.17
384,18,-0.1499999
385,29,-1.24
386,36,-2.29
387,27,-3.18
388,33,-1.28
389,16,-2.09
390,14,-0.1099999
391,32,-1.27
392,27,-2.2
393,17,0.35
394,32,-2.74
395,29,-1.24
396,20,-0.1699998
397,16,-0.1299999
398,15,0.3700001
399,17,-0.1399999
400,31,-0.7699999
401,17,-1.61
402,20,-1.64
403,20,-0.6599998
404,21,-0.6699998
405,15,0.3700001
406,14,-0.1099999
407,25,-1.69
408,24,-1.19
409,21,-0.1799999
410,18,0.83
411,12,0.4000001
412,29,-1.24
413,19,0.3300001
414,10,-0.06999993
415,15,-0.1199999
416,19,-1.63
417,17,-0.6299999
418,16,-0.1299999
419,12,0.4
420,12,0.4
421,20,-1.15
422,21,-1.16
423,13,-0.5899999
424,17,-0.1399999
425,28,-1.23
426,19,0.33
427,13,0.88
428,35,-1.3
429,35,-2.28
430,22,-0.6799998
431,25,-1.69
432,14,-0.1099999
433,30,-3.21
434,31,-1.75
435,18,-1.62
436,23,-1.67
437,14,-1.09
438,13,-0.0999999
439,31,-1.75
440,14,0.38
441,20,-1.15
442,13,0.88
443,14,0.87
444,34,-0.7999997
445,22,-1.66
446,21,-0.1799998
447,15,0.3700001
448,13,0.39
449,16,-0.6199999
450,27,-1.22
451,36,-1.31
452,14,0.3800001
453,18,-0.6399999
454,15,-0.6099999
455,16,-0.1299999
456,36,-0.3299997
457,11,0.9
458,44,-3.35
459,23,0.78
460,20,0.3200001
461,16,0.85
462,14,0.3800001
463,19,0.82
464,19,-0.1599998
465,14,0.3800001
466,12,-0.08999991
467,36,-1.8
468,11,0.41
469,14,-0.1099999
470,15,0.86
471,16,-0.1299999
472,15,-0.1199999
473,15,0.3700001
474,11,-1.06
475,17,-0.6299999
476,11,0.41
477,34,-0.3099999
478,16,-0.1299999
479,17,-0.6299999
480,16,0.3600001
481,12,0.4
482,13,-0.5899999
483,17,0.84
484,18,-0.1499999
485,15,-0.1199999
486,16,0.3600001
487,18,0.34
488,13,0.39
489,11,0.9
490,29,-1.24
491,18,-0.6399999
492,17,-0.1399999
493,20,-0.1699998
494,16,0.85
495,16,0.85
496,16,-0.6199999
497,21,-0.1799999
498,14,0.3800001
499,17,-0.1399999
500,21,-1.65
501,17,0.35
502,28,-1.72
503,23,-0.1999998
504,15,-0.1199999
505,20,-0.1699998
506,14,0.38
507,18,0.3400001
508,15,0.37
509,15,0.3700001
510,12,0.4
511,11,0.4100001
512,14,-0.1099999
513,15,0.3700001
514,19,0.82
515,13,0.39
516,11,0.4100001
517,19,-0.6499999
518,23,-0.1999999
519,17,-0.6299999
520,23,0.29
521,14,-0.1099999
522,12,0.89
523,15,-0.1199999
524,13,0.88
525,19,-0.6499999
526,15,0.3700001
527,15,-0.1199999
528,16,0.3600001
529,11,-0.07999992
530,14,-0.5999999
531,13,0.3900001
532,12,0.4000001
533,18,-0.1499999
534,11,0.9
535,17,0.3500001
536,10,-0.06999993
537,12,0.89
538,18,0.83
539,15,0.37
540,11,0.9
541,18,-0.1499999
542,13,0.39
543,13,0.88
544,14,0.3800001
545,16,-0.1299999
546,11,0.4100001
547,30,-1.25
548,13,0.88
549,16,0.3600001
550,11,0.4100001
551,13,0.39
552,12,0.4
553,11,0.4100001
554,13,0.88
555,13,-0.5899999
556,11,0.9
557,13,0.88
558,11,0.9
559,12,0.89
560,18,0.83
561,14,0.3800001
562,14,0.38
563,17,-0.1399999
564,20,-0.1699998
565,17,0.84
566,12,0.89
567,11,0.9
568,15,0.86
569,14,0.87
570,20,-1.15
571,14,0.87
572,16,0.3600001
573,18,0.3400001
574,16,0.3600001
575,17,0.84
576,22,-0.6799998
577,11,0.9
578,11,-0.07999992
579,10,0.4200001
580,13,0.88
581,13,0.39
582,16,0.3600001
583,17,-1.12
584,16,-0.6199999
585,16,-0.1299999
586,11,0.9
587,12,0.4
588,12,0.4000001
589,13,0.88
590,11,0.41
591,13,-0.5899999
592,14,0.3800001
593,10,0.42
594,17,0.3500001
595,11,0.4100001
596,11,0.9
597,11,0.9
598,11,0.9
599,13,0.88
600,14,0.3800001
601,17,-0.6299999
602,12,0.89
603,17,0.3500001
604,15,0.86
605,15,0.86
606,11,0.9
607,14,-0.5999999
608,20,-0.17
609,15,0.3700001
610,11,0.9
611,11,0.9
612,11,0.9
613,14,0.3800001
614,12,0.89
615,13,0.88
616,14,0.3800001
617,12,0.89
618,11,0.9
619,10,0.4200001
620,14,0.87
621,12,-0.08999991
622,11,0.9
623,11,0.9
624,13,0.88
625,11,0.9
626,13,-0.0999999
627,12,0.4
628,13,0.88
629,12,0.4
630,13,0.88
631,16,-0.1299999
632,11,0.9
633,13,0.39
634,17,0.3500001
635,13,-0.5899999
636,16,0.3600001
637,11,0.9
638,11,0.9
639,22,-0.1899998
640,10,0.4200001
641,15,0.3700001
642,11,0.9
643,11,0.9
644,11,0.9
645,12,0.4
646,12,0.4
647,18,0.3400001
648,13,0.88
649,11,0.9
650,14,0.87
651,11,0.41
652,13,0.39
653,13,0.39
654,15,0.37
655,12,-0.08999991
656,16,0.85
657,16,-0.1299999
658,15,0.86
659,16,0.85
660,10,-0.06999993
661,11,0.9
662,14,0.3800001
663,16,0.3600001
664,12,0.89
665,12,0.4000001
666,11,0.9
667,11,0.9
668,15,-0.1199999
669,15,0.86
670,11,0.9
671,13,0.88
672,11,0.4100001
673,11,0.9
674,12,0.4
675,11,0.9
676,12,0.4000001
677,11,0.9
678,11,0.9
679,11,0.9
680,10,0.4200001
681,10,0.4200001
682,11,0.9
683,13,0.88
684,11,0.9
685,11,0.9
686,16,0.85
687,11,0.9
688,11,0.9
689,11,0.9
690,14,0.38
691,13,0.88
692,12,0.89
693,11,0.9
694,15,0.3700001
695,11,0.9
696,11,0.9
697,13,0.88
698,11,0.9
699,11,0.9
700,11,0.9
701,10,0.4200001
702,11,0.9
703,11,0.9
704,11,0.9
705,11,0.4100001
706,12,0.4
707,11,0.9
708,12,0.4
709,11,0.9
710,11,0.9
711,12,0.89
712,11,0.9
713,13,0.88
714,17,0.35
715,13,0.88
716,11,0.9
717,11,0.9
718,13,0.88
719,15,0.3700001
720,12,0.89
721,11,0.9
722,11,0.9
723,13,0.88
724,13,0.88
725,12,0.4000001
726,11,0.9
727,11,0.9
728,11,0.9
729,15,0.3700001
730,11,0.9
731,13,0.39
732,12,0.89
733,11,0.9
734,15,0.86
735,11,0.9
736,11,0.9
737,11,0.9
738,11,0.9
739,11,0.9
740,14,0.87
741,12,0.89
742,16,-0.6199999
743,12,0.4
744,11,0.9
745,13,0.39
746,15,0.86
747,11,0.9
748,15,0.86
749,12,0.4
750,11,0.9
751,11,0.9
752,14,0.87
753,13,0.88
754,11,0.9
755,13,0.88
756,12,0.4
757,12,0.4
758,12,0.4
759,11,0.9
760,11,0.9
761,11,0.9
762,11,0.9
763,11,0.9
764,11,0.9
765,12,0.4
766,13,0.88
767,17,0.3500001
768,13,0.88
769,11,0.9
770,11,0.9
771,11,0.9
772,10,0.42
773,11,0.9
774,11,0.4100001
775,11,0.9
776,14,0.87
777,11,0.4100001
778,17,-0.1399999
779,11,0.9
780,14,0.3800001
781,12,0.4
782,13,0.88
783,12,0.4
784,11,0.9
785,11,0.9
786,11,0.9
787,11,0.9
788,12,0.89
789,11,0.9
790,11,0.9
791,13,0.88
792,11,0.41
793,14,0.38
794,11,0.9
795,11,0.9
796,13,0.88
797,11,0.4100001
798,15,0.86
799,13,0.88
800,13,0.88
801,11,0.9
802,11,0.9
803,10,0.4200001
804,11,0.9
805,16,0.85
806,17,0.3500001
807,11,0.9
808,11,0.9
809,11,0.9
810,12,0.4000001
811,14,0.38
812,11,0.9
813,11,0.9
814,14,0.38
815,11,0.9
816,10,0.4200001
817,11,0.9
818,13,0.88
819,17,-0.1399999
820,11,0.9
821,13,0.39
822,11,0.9
823,12,0.89
824,13,0.88
825,15,0.86
826,11,0.9
827,11,0.9
828,17,0.35
829,11,0.9
830,11,0.9
831,14,-0.1099999
832,15,0.3700001
833,11,0.9
834,12,0.4
835,15,0.86
836,11,0.9
837,11,0.9
838,13,0.88
839,11,0.9
840,11,0.9
841,16,0.85
842,12,0.4
843,15,0.86
844,11,0.4100001
845,11,0.9
846,12,0.4
847,11,0.9
848,14,0.3800001
849,11,0.9
850,11,0.9
851,11,0.9
852,11,0.9
853,15,0.3700001
854,11,0.9
855,18,0.3400001
856,13,0.39
857,11,0.9
858,13,0.88
859,18,0.34
860,13,0.88
861,11,0.9
862,11,0.9
863,11,0.9
864,13,0.39
865,11,0.41
866,11,0.9
867,11,0.9
868,13,0.39
869,13,0.88
870,11,0.9
871,11,0.9
872,11,0.9
873,15,0.3700001
874,13,0.39
875,13,0.88
876,12,0.4
877,12,0.4
878,11,0.9
879,11,0.9
880,12,0.4000001
881,13,0.88
882,19,0.33
883,13,0.88
884,10,0.4200001
885,13,0.88
886,14,-0.1099999
887,10,0.4200001
888,11,0.9
889,13,0.88
890,10,0.4200001
891,13,0.39
892,11,0.9
893,13,0.39
894,12,0.89
895,11,0.9
896,11,0.4100001
897,11,0.9
898,14,0.38
899,15,0.3700001
900,11,0.9
901,11,0.9
902,11,0.9
903,12,0.89
904,13,0.88
905,13,0.88
906,13,0.88
907,15,0.37
908,13,0.88
909,13,0.88
910,15,0.3700001
911,11,0.9
912,11,0.9
913,11,0.9
914,14,0.87
915,11,0.9
916,13,0.39
917,12,0.4
918,13,0.88
919,11,0.9
920,13,0.88
921,11,0.9
922,11,0.4100001
923,13,0.88
924,13,0.39
925,11,0.9
926,11,0.9
927,11,0.9
928,14,0.87
929,12,0.89
930,13,0.88
931,11,0.9
932,11,0.9
933,16,0.36
934,11,0.9
935,11,0.9
936,11,0.9
937,13,0.39
938,11,0.9
939,17,-1.12
940,11,0.9
941,13,0.88
942,11,0.9
943,11,0.9
944,12,0.89
945,11,0.9
946,12,0.4000001
947,11,0.9
948,11,0.9
949,11,0.9
950,11,0.9
951,13,0.88
952,11,0.9
953,12,0.4
954,13,0.88
955,15,0.3700001
956,15,-0.1199999
957,11,0.9
958,13,0.88
959,15,0.86
960,10,0.4200001
961,11,0.9
962,15,0.86
963,11,0.9
964,15,0.86
965,13,0.88
966,13,0.88
967,11,0.9
968,13,0.39
969,11,0.4100001
970,15,0.86
971,11,0.9
972,11,0.9
973,11,0.9
974,11,0.41
975,14,0.3800001
976,13,0.88
977,13,-0.5899999
978,12,0.89
979,13,0.88
980,13,0.88
981,12,0.4
982,11,0.9
983,13,0.88
984,11,0.9
985,11,0.9
986,11,0.9
987,11,0.9
988,11,-0.07999992
989,9,0.4300001
990,13,0.88
991,13,0.39
992,14,0.87
993,12,0.89
994,17,-0.1399999
995,14,0.87
996,13,0.88
997,11,0.9
998,13,0.39
999,11,0.41
1000,13,0.88
1001,11,0.9
